# PDB Code: 1ua7
# Beta: 100.0
# Mutation Method: Point Mutation
# Embedding Difference Method: None
# Reference File: 1ua7.pdb
# Protected Indices: "[173, 205, 266]"
PDB File,Iteration,Delta E,Emut,Hamming Distance,RMSD_pymol_global,RMSD_pymol_local,RMSD_stef_global,RMSD_stef_local,TM_score_global,TM_score_local,lDDT_global,lDDT_local
msk_1ua7_beta_100.0_seq_229.pdb,2300,-0.0030672550201416,0.3782176176706949,381,22.367977142333984,10.551274299621582,24.093893,10.551273,,,0.18328516377649326,0.16666666666666666
msk_1ua7_beta_100.0_seq_23.pdb,240,0.0022614796956379,0.1393338839213053,170,4.3779754638671875,0.2224084734916687,5.3437424,0.22240855,,,0.6419797687861272,1.0
msk_1ua7_beta_100.0_seq_230.pdb,2310,-0.0027066469192504,0.3694674173990885,380,18.63027000427246,1.2793782949447632,20.136927,1.2793783,,,0.21732498394348104,0.5833333333333333
msk_1ua7_beta_100.0_seq_231.pdb,2320,0.0010543664296468,0.3653162320454916,380,21.394283294677734,1.2828116416931152,21.777985,1.2828118,,,0.216441875401413,0.6666666666666666
msk_1ua7_beta_100.0_seq_232.pdb,2330,-0.002118984858195,0.3743030230204264,379,21.737850189208984,0.9668594002723694,22.483332,0.9668596,,,0.22597543352601157,0.75
msk_1ua7_beta_100.0_seq_233.pdb,2340,-0.0023141304651896,0.369166890780131,381,22.494239807128906,0.9444898366928101,23.788046,0.94448984,,,0.21202633269107257,0.9166666666666666
msk_1ua7_beta_100.0_seq_234.pdb,2350,0.0008047024408975,0.3859401941299438,380,22.362668991088867,0.896802544593811,23.047071,0.8968025,,,0.20389771997430958,0.9166666666666666
msk_1ua7_beta_100.0_seq_235.pdb,2360,-0.0023173491160074,0.3798663218816122,380,21.418821334838867,0.9555183053016663,21.975176,0.95551836,,,0.21011962106615287,0.75
msk_1ua7_beta_100.0_seq_236.pdb,2370,0.0026646057764689,0.3925317128499349,379,20.66128921508789,1.5791603326797485,21.573154,1.5791603,,,0.19801701991008347,0.75
msk_1ua7_beta_100.0_seq_237.pdb,2380,-0.0008670886357625,0.4048810005187988,379,21.9412899017334,1.2143882513046265,23.713465,1.2143884,,,0.19885998715478484,0.5833333333333333
msk_1ua7_beta_100.0_seq_238.pdb,2390,-0.0007626612981159,0.4260007937749227,382,23.267210006713867,1.0994460582733154,23.96136,1.0994462,,,0.19402296082209375,0.6666666666666666
msk_1ua7_beta_100.0_seq_239.pdb,2400,-0.014479120572408,0.4073622624079386,381,23.208805084228516,10.063652992248535,23.533117,10.063653,,,0.17758509955041746,0.0
msk_1ua7_beta_100.0_seq_24.pdb,250,-0.0002984205881755,0.140612761179606,172,5.9540839195251465,0.27508631348609924,6.594137,0.27508634,,,0.5881904303147079,1.0
msk_1ua7_beta_100.0_seq_240.pdb,2410,0.0260753234227497,0.4774481455485025,381,21.883081436157227,10.008417129516602,24.97688,10.008417,,,0.17752488760436738,0.0
msk_1ua7_beta_100.0_seq_241.pdb,2420,-0.0143100420633951,0.3961585362752279,381,24.08192253112793,12.189637184143066,25.291462,12.189637,,,0.1776854527938343,0.0
msk_1ua7_beta_100.0_seq_242.pdb,2430,-0.000839352607727,0.3705225388209024,382,23.68345069885254,12.220259666442871,26.113413,12.22026,,,0.17039980732177262,0.0
msk_1ua7_beta_100.0_seq_243.pdb,2440,0.0017464558283487,0.3753300110499064,383,23.76643943786621,11.643756866455078,25.809189,11.643757,,,0.17306920359666023,0.0
msk_1ua7_beta_100.0_seq_244.pdb,2450,0.0011224746704101,0.366391102472941,384,24.354129791259766,12.422493934631348,29.86139,12.422494,,,0.16754977520873476,0.0
msk_1ua7_beta_100.0_seq_245.pdb,2460,0.0006176630655924,0.3679112593332926,384,24.959543228149414,13.699310302734375,27.961386,13.69931,,,0.15265735388567758,0.0
msk_1ua7_beta_100.0_seq_246.pdb,2470,-0.003387411435445,0.3762257893880208,384,24.64223289489746,9.004378318786621,32.76981,9.004378,,,0.17832771355170196,0.0
msk_1ua7_beta_100.0_seq_247.pdb,2480,-0.0048347314198812,0.3839656511942545,384,24.146800994873047,13.650039672851562,26.738691,13.65004,,,0.1776252408477842,0.0
msk_1ua7_beta_100.0_seq_248.pdb,2490,0.021163543065389,0.3984952767690023,384,23.818586349487305,13.368322372436523,29.286768,13.368322,,,0.16445889531149646,0.0
msk_1ua7_beta_100.0_seq_249.pdb,2500,-0.0022766987482707,0.3878344694773356,384,25.178150177001953,15.771496772766113,27.36999,15.771497,,,0.17511640976236353,0.0
msk_1ua7_beta_100.0_seq_25.pdb,260,0.0004587173461914,0.1434981028238932,179,7.840465545654297,0.22871311008930206,8.22495,0.22871295,,,0.5207530507385999,1.0
msk_1ua7_beta_100.0_seq_250.pdb,2510,0.0181931654612222,0.3991825580596924,384,22.818519592285156,14.895182609558105,26.47891,14.895183,,,0.17192517662170842,0.0
msk_1ua7_beta_100.0_seq_251.pdb,2520,0.0028165578842163,0.3805130322774251,384,20.554588317871094,11.012497901916504,24.34634,11.012498,,,0.17945166987797045,0.08333333333333333
msk_1ua7_beta_100.0_seq_252.pdb,2530,-0.0041977564493814,0.3720381259918213,383,22.771459579467773,13.422425270080566,26.053185,13.422425,,,0.17846820809248554,0.0
msk_1ua7_beta_100.0_seq_253.pdb,2540,-0.0031462907791137,0.3713248968124389,383,22.478673934936523,5.985766887664795,23.379984,5.9857674,,,0.18360629415542712,0.08333333333333333
msk_1ua7_beta_100.0_seq_254.pdb,2550,0.0035435756047567,0.3661648035049438,381,22.91240119934082,6.362760543823242,26.399607,6.362761,,,0.17804672447013487,0.0
msk_1ua7_beta_100.0_seq_255.pdb,2560,0.0427887042363485,0.4351472854614258,380,23.614643096923828,10.806074142456055,30.646467,10.806074,,,0.16508108542068078,0.08333333333333333
msk_1ua7_beta_100.0_seq_256.pdb,2570,-0.0076952775319416,0.3761542638142904,379,20.9623966217041,4.105327606201172,22.128782,4.1053276,,,0.1818200064226076,0.25
msk_1ua7_beta_100.0_seq_257.pdb,2580,0.0012566248575845,0.3553709189097086,379,21.634103775024414,11.687958717346191,29.513788,11.687959,,,0.18768063583815028,0.25
msk_1ua7_beta_100.0_seq_258.pdb,2590,-0.0005285342534383,0.3449671665827433,379,16.289276123046875,1.2408064603805542,17.138939,1.2408066,,,0.21413375080282593,0.5
msk_1ua7_beta_100.0_seq_259.pdb,2600,0.0035810073216756,0.338632583618164,378,16.64996337890625,1.1107048988342285,17.62523,1.1107051,,,0.2184087989723828,0.5833333333333333
msk_1ua7_beta_100.0_seq_26.pdb,270,-8.392333984375e-05,0.145536740620931,184,7.65241813659668,0.24777981638908386,8.103252,0.24777976,,,0.517080122029544,1.0
msk_1ua7_beta_100.0_seq_260.pdb,2610,-0.0005123615264892,0.3312856356302897,379,16.316696166992188,0.8637176156044006,16.51539,0.8637176,,,0.22326589595375723,0.5833333333333333
msk_1ua7_beta_100.0_seq_261.pdb,2620,0.0024549563725788,0.3398138682047525,377,16.393810272216797,0.7717611193656921,16.756844,0.77176136,,,0.20588471419396276,0.6666666666666666
msk_1ua7_beta_100.0_seq_262.pdb,2630,0.0008410612742106,0.3430045445760091,378,17.33378028869629,0.758952796459198,17.616367,0.75895274,,,0.21860950545921642,0.8333333333333333
msk_1ua7_beta_100.0_seq_263.pdb,2640,0.0042076110839843,0.3351966540018717,380,16.57778549194336,0.8073098063468933,16.809471,0.8073096,,,0.2236873795761079,0.6666666666666666
msk_1ua7_beta_100.0_seq_264.pdb,2650,0.0007002353668212,0.3319161732991537,381,17.09656524658203,0.7522958517074585,17.598625,0.752296,,,0.21818802183686575,0.8333333333333333
msk_1ua7_beta_100.0_seq_265.pdb,2660,-0.0012263456980387,0.354512890179952,381,16.946651458740234,1.0023813247680664,18.392591,1.0023814,,,0.2006462748876044,0.75
msk_1ua7_beta_100.0_seq_266.pdb,2670,-0.0162912209828695,0.363306442896525,381,20.463573455810547,0.7287038564682007,21.12591,0.7287039,,,0.20714916506101477,0.8333333333333333
msk_1ua7_beta_100.0_seq_267.pdb,2680,0.0017061233520507,0.3663322925567627,380,20.689598083496094,0.7859001755714417,21.361761,0.7859003,,,0.20287411689145793,0.75
msk_1ua7_beta_100.0_seq_268.pdb,2690,0.0047811667124429,0.3368920485178629,380,21.377456665039062,0.6179310083389282,21.635588,0.617931,,,0.196672286448298,0.75
msk_1ua7_beta_100.0_seq_269.pdb,2700,-0.0025800863901774,0.3358055750528971,379,17.487001419067383,0.7535992860794067,17.699018,0.7535995,,,0.19352119460500963,0.6666666666666666
msk_1ua7_beta_100.0_seq_27.pdb,280,0.0002400080362956,0.1422415574391683,188,6.959692478179932,0.27973732352256775,7.592963,0.27973723,,,0.5334778420038535,1.0
msk_1ua7_beta_100.0_seq_270.pdb,2710,0.001352310180664,0.3435533046722412,379,17.42717933654785,0.6566044688224792,17.575062,0.6566045,,,0.1987194926140013,0.75
msk_1ua7_beta_100.0_seq_271.pdb,2720,0.0011348327000936,0.3537648916244507,378,20.41686248779297,17.83930206298828,23.219162,17.839304,,,0.1634553628773282,0.0
msk_1ua7_beta_100.0_seq_272.pdb,2730,-0.0003923177719116,0.351475715637207,378,16.74912452697754,0.7649433612823486,18.861786,0.76494324,,,0.2044596981374438,0.8333333333333333
msk_1ua7_beta_100.0_seq_273.pdb,2740,-0.0008331537246704,0.3585235675175985,377,15.53768253326416,0.725037157535553,15.604111,0.72503716,,,0.2122471098265896,0.75
msk_1ua7_beta_100.0_seq_274.pdb,2750,0.0002373059590657,0.3501405715942383,376,14.976935386657715,0.6613280773162842,14.955406,0.6613282,,,0.21517742453436095,0.8333333333333333
msk_1ua7_beta_100.0_seq_275.pdb,2760,0.0105065504709879,0.3611377875010172,376,15.165361404418945,0.7717339396476746,15.631719,0.7717338,,,0.21070166987797045,0.9166666666666666
msk_1ua7_beta_100.0_seq_276.pdb,2770,-0.0017436345418294,0.3561191956202189,377,16.355945587158203,0.8860656023025513,16.621677,0.8860655,,,0.20391779062299292,0.8333333333333333
msk_1ua7_beta_100.0_seq_277.pdb,2780,0.0019852320353189,0.3542027473449707,378,16.283960342407227,0.9861161708831787,16.756847,0.9861163,,,0.20468047527296085,0.8333333333333333
msk_1ua7_beta_100.0_seq_278.pdb,2790,0.0085450808207194,0.3648529847462972,379,16.66402244567871,0.9871611595153809,19.105902,0.98716134,,,0.2096780667951188,0.8333333333333333
msk_1ua7_beta_100.0_seq_279.pdb,2800,0.0016459623972574,0.3573505878448486,379,14.724164962768555,0.7638237476348877,15.302909,0.76382357,,,0.22041586384071934,0.9166666666666666
msk_1ua7_beta_100.0_seq_28.pdb,290,0.0084850788116455,0.1537227630615234,191,6.499709606170654,0.3215802013874054,6.993656,0.32158017,,,0.5249678869621066,1.0
msk_1ua7_beta_100.0_seq_280.pdb,2810,0.0051551659901937,0.3507931232452392,380,15.406387329101562,0.9245195984840393,15.502842,0.9245195,,,0.2130097944765575,0.8333333333333333
msk_1ua7_beta_100.0_seq_281.pdb,2820,-0.0001711845397949,0.3373242616653442,380,16.21013641357422,1.0749787092208862,16.21452,1.0749787,,,0.21044075144508673,0.9166666666666666
msk_1ua7_beta_100.0_seq_282.pdb,2830,0.0051504373550415,0.3426150480906168,378,16.99593734741211,0.6003142595291138,17.602104,0.6003143,,,0.22603564547206165,0.8333333333333333
msk_1ua7_beta_100.0_seq_283.pdb,2840,0.0041607618331909,0.3621017932891845,380,15.791520118713379,0.7145496606826782,16.040428,0.71454966,,,0.22774165061014773,0.8333333333333333
msk_1ua7_beta_100.0_seq_284.pdb,2850,0.0009498596191406,0.3663965861002604,380,16.13913917541504,0.6840667724609375,16.37312,0.6840667,,,0.21686335902376366,0.8333333333333333
msk_1ua7_beta_100.0_seq_285.pdb,2860,-0.0049732128779094,0.3656167189280191,379,17.79758644104004,0.9168663024902344,18.221989,0.91686636,,,0.22420921644187541,0.9166666666666666
msk_1ua7_beta_100.0_seq_286.pdb,2870,-0.0001595815022785,0.3506134351094564,379,16.22191047668457,0.9004916548728943,16.99499,0.90049165,,,0.2225232819524727,0.9166666666666666
msk_1ua7_beta_100.0_seq_287.pdb,2880,0.0005834499994913,0.3565208911895752,380,15.177391052246094,0.6951294541358948,15.57896,0.6951293,,,0.23655266538214514,0.8333333333333333
msk_1ua7_beta_100.0_seq_288.pdb,2890,-0.0002988576889038,0.366738756497701,382,15.05150318145752,0.8551658987998962,15.299548,0.8551661,,,0.2417108220937701,0.6666666666666666
msk_1ua7_beta_100.0_seq_289.pdb,2900,-0.0020724932352701,0.3579916954040527,381,14.983304023742676,0.8059229850769043,15.576042,0.80592304,,,0.23155507385998714,0.75
msk_1ua7_beta_100.0_seq_29.pdb,300,0.0025999546051025,0.1481441656748453,194,7.000382423400879,0.25262290239334106,7.4243875,0.25262293,,,0.529383429672447,1.0
msk_1ua7_beta_100.0_seq_290.pdb,2910,0.0027811129887899,0.349656343460083,381,19.75341033935547,1.3374040126800537,19.880741,1.337404,,,0.20795199100834938,0.9166666666666666
msk_1ua7_beta_100.0_seq_291.pdb,2920,0.0026400486628215,0.3594188292821249,382,16.592445373535156,1.1499022245407104,17.740587,1.1499021,,,0.22364723827874117,1.0
msk_1ua7_beta_100.0_seq_292.pdb,2930,0.0007370313008626,0.3606024583180746,384,16.524715423583984,1.2057398557662964,17.050552,1.2057399,,,0.22806278098908156,0.9166666666666666
msk_1ua7_beta_100.0_seq_293.pdb,2940,0.0001931587855021,0.3562299807866415,385,17.871593475341797,1.1938143968582153,19.764484,1.1938145,,,0.21738519588953115,1.0
msk_1ua7_beta_100.0_seq_294.pdb,2950,-0.0007300376892089,0.3647027015686035,386,16.90089225769043,1.054993987083435,18.941092,1.0549939,,,0.22208172768143863,0.9166666666666666
msk_1ua7_beta_100.0_seq_295.pdb,2960,0.0010463396708171,0.3687156041463216,386,16.784175872802734,1.1379882097244263,18.806221,1.1379882,,,0.23075224791265253,0.8333333333333333
msk_1ua7_beta_100.0_seq_296.pdb,2970,0.0020397901535034,0.3645480076471964,386,16.44338607788086,1.0863862037658691,17.580416,1.0863862,,,0.2233461785484907,0.9166666666666666
msk_1ua7_beta_100.0_seq_297.pdb,2980,-0.0186237891515096,0.3632370630900065,385,18.72681999206543,0.9357081055641174,19.82157,0.9357081,,,0.21056117533718688,0.8333333333333333
msk_1ua7_beta_100.0_seq_298.pdb,2990,0.0063764254252115,0.3613834381103515,385,17.45116424560547,0.9744158387184143,18.29614,0.9744158,,,0.2210179833012203,0.8333333333333333
msk_1ua7_beta_100.0_seq_299.pdb,3000,0.0065472920735677,0.3688684701919555,385,17.87533950805664,0.7532576322555542,18.57954,0.75325775,,,0.23019026974951834,0.75
msk_1ua7_beta_100.0_seq_3.pdb,40,0.0005908807118734,0.0173815091451009,39,1.0549583435058594,0.12581497430801392,1.2874062,0.12581505,,,0.9480973025048169,1.0
msk_1ua7_beta_100.0_seq_30.pdb,310,-0.0013739267985026,0.1421567598978678,195,7.181309700012207,0.23203566670417786,7.3072166,0.23203568,,,0.5244861913937059,1.0
msk_1ua7_beta_100.0_seq_300.pdb,3010,0.0464402834574382,0.3972373803456624,385,15.861413955688477,0.8718681931495667,16.860407,0.8718682,,,0.22551380860629416,0.8333333333333333
msk_1ua7_beta_100.0_seq_301.pdb,3020,0.0034408966700236,0.3612478574117025,385,15.922948837280273,0.8218963146209717,16.620775,0.82189643,,,0.23474630700064225,0.5833333333333333
msk_1ua7_beta_100.0_seq_302.pdb,3030,0.0011023680369059,0.344919761021932,384,16.53993797302246,0.7514111995697021,18.309593,0.75141126,,,0.22438985228002567,0.75
msk_1ua7_beta_100.0_seq_303.pdb,3040,0.0031062761942546,0.3602035840352376,385,16.64849281311035,0.8631828427314758,18.193588,0.8631828,,,0.22898603082851637,0.8333333333333333
msk_1ua7_beta_100.0_seq_304.pdb,3050,-0.0044025977452595,0.3590567906697591,384,16.3570613861084,0.7592453956604004,18.352215,0.7592455,,,0.2343047527296082,0.75
msk_1ua7_beta_100.0_seq_305.pdb,3060,-0.0002734263737996,0.3592901229858398,385,16.801549911499023,0.8561331629753113,16.771883,0.85613316,,,0.23466602440590884,0.5833333333333333
msk_1ua7_beta_100.0_seq_306.pdb,3070,-0.0030426184336344,0.352370023727417,385,16.27117919921875,0.7122833132743835,16.378492,0.7122834,,,0.23510757867694282,0.8333333333333333
msk_1ua7_beta_100.0_seq_307.pdb,3080,-0.001547614733378,0.3473576307296753,386,18.634218215942383,0.739182710647583,18.775803,0.7391828,,,0.22860468850353244,0.75
msk_1ua7_beta_100.0_seq_308.pdb,3090,-0.0008454322814941,0.3531639575958252,387,17.074840545654297,0.7979719042778015,17.768316,0.79797214,,,0.231876204238921,0.5833333333333333
msk_1ua7_beta_100.0_seq_309.pdb,3100,0.0048377911249796,0.3626078367233276,388,16.999780654907227,0.6211950778961182,19.331268,0.6211951,,,0.23119380218368657,0.75
msk_1ua7_beta_100.0_seq_31.pdb,320,-0.0003711382548013,0.1423631509145101,197,8.348838806152344,0.21160443127155304,8.324598,0.2116044,,,0.5173410404624277,1.0
msk_1ua7_beta_100.0_seq_310.pdb,3110,-0.0031725962956746,0.3646619319915771,388,17.158336639404297,0.7003900408744812,17.860363,0.70039016,,,0.22537331406551062,0.9166666666666666
msk_1ua7_beta_100.0_seq_311.pdb,3120,-0.0003810326258341,0.3756396373112997,388,16.59233856201172,0.7758529186248779,17.795795,0.77585286,,,0.23709457289659602,0.8333333333333333
msk_1ua7_beta_100.0_seq_312.pdb,3130,0.0014192660649616,0.3629846970240274,389,16.982624053955078,0.6618545651435852,18.906025,0.66185457,,,0.2295480089916506,0.9166666666666666
msk_1ua7_beta_100.0_seq_313.pdb,3140,-0.0019118388493855,0.3378649552663167,387,17.28706169128418,0.8158968687057495,18.430668,0.8158969,,,0.2226437058445729,0.8333333333333333
msk_1ua7_beta_100.0_seq_314.pdb,3150,-0.0008339881896972,0.334975798924764,387,17.617338180541992,0.7964124083518982,18.980602,0.7964124,,,0.22442999357739246,0.8333333333333333
msk_1ua7_beta_100.0_seq_315.pdb,3160,0.0044928391774495,0.3293161392211914,387,17.361635208129883,0.8018274307250977,18.511276,0.80182767,,,0.22210179833012203,0.75
msk_1ua7_beta_100.0_seq_316.pdb,3170,-0.0011111100514729,0.3330243428548177,388,18.49173355102539,0.7405170798301697,19.481915,0.7405171,,,0.21746547848426462,0.8333333333333333
msk_1ua7_beta_100.0_seq_317.pdb,3180,-0.0014776786168416,0.3318919340769449,388,20.096420288085938,4.014848709106445,26.309013,4.0148487,,,0.19245745022479127,0.5
msk_1ua7_beta_100.0_seq_318.pdb,3190,-0.00187881787618,0.3295376300811767,387,19.516626358032227,1.2431435585021973,22.437864,1.2431433,,,0.20472061657032756,0.6666666666666666
msk_1ua7_beta_100.0_seq_319.pdb,3200,-0.0001633961995443,0.3347673416137695,388,19.63433837890625,1.5489070415496826,23.459967,1.5489068,,,0.2153781310211946,0.6666666666666666
msk_1ua7_beta_100.0_seq_32.pdb,330,0.0011239846547445,0.1527044773101806,203,8.946441650390625,0.21896269917488098,8.871579,0.2189627,,,0.5001003532434168,1.0
msk_1ua7_beta_100.0_seq_320.pdb,3210,0.0006204446156818,0.3256470362345377,387,19.81680679321289,0.6916454434394836,20.75617,0.69164544,,,0.21042068079640333,0.8333333333333333
msk_1ua7_beta_100.0_seq_321.pdb,3220,0.4793455004692077,0.8043851256370544,385,19.479862213134766,0.7638822197914124,21.135612,0.7638822,,,0.20785163776493257,0.8333333333333333
msk_1ua7_beta_100.0_seq_322.pdb,3230,-0.0004274845123291,0.3365896542867025,385,19.445039749145508,0.6502097249031067,21.774347,0.65020967,,,0.20514210019267826,1.0
msk_1ua7_beta_100.0_seq_323.pdb,3240,0.0013006528218586,0.3270551363627115,386,19.072023391723633,0.9285901188850403,20.7866,0.92859,,,0.20855411046885036,0.6666666666666666
msk_1ua7_beta_100.0_seq_324.pdb,3250,-0.0013970534006754,0.3062468369801839,386,17.382579803466797,0.9329546689987183,19.825964,0.9329551,,,0.21192597944765573,0.6666666666666666
msk_1ua7_beta_100.0_seq_325.pdb,3260,0.0006784598032634,0.2997675736745199,387,18.536014556884766,1.1061418056488037,20.4325,1.106142,,,0.2191514129736673,0.5833333333333333
msk_1ua7_beta_100.0_seq_326.pdb,3270,-0.002655029296875,0.2983632087707519,387,18.05162811279297,1.1277815103530884,19.217457,1.1277813,,,0.20917630057803466,0.5833333333333333
msk_1ua7_beta_100.0_seq_327.pdb,3280,0.0008580684661865,0.2984063625335693,387,17.986251831054688,1.044252872467041,19.165014,1.044253,,,0.21088230571612077,0.6666666666666666
msk_1ua7_beta_100.0_seq_328.pdb,3290,0.0018165906270344,0.2952303091684977,388,17.561555862426758,0.9487491846084595,17.918695,0.94874924,,,0.21262845215157355,0.75
msk_1ua7_beta_100.0_seq_329.pdb,3300,0.0012400150299072,0.2962803045908609,389,15.80366039276123,0.992479681968689,16.379951,0.9924796,,,0.21879014129736674,0.5833333333333333
msk_1ua7_beta_100.0_seq_33.pdb,340,-0.0002437432607015,0.1506056785583496,205,7.5953049659729,0.21906031668186188,7.5972414,0.2190602,,,0.5182642903018625,1.0
msk_1ua7_beta_100.0_seq_330.pdb,3310,0.0002017815907796,0.2966729005177816,388,15.219409942626953,1.040248990058899,15.983,1.0402491,,,0.22093770070648683,0.5833333333333333
msk_1ua7_beta_100.0_seq_331.pdb,3320,0.0100884437561035,0.3037927945454916,389,16.460159301757812,0.8776021003723145,16.634476,0.8776023,,,0.22418914579319205,0.5833333333333333
msk_1ua7_beta_100.0_seq_332.pdb,3330,0.0009608268737792,0.3043057918548584,392,16.433259963989258,0.8439350128173828,16.701885,0.843935,,,0.22864482980089915,0.8333333333333333
msk_1ua7_beta_100.0_seq_333.pdb,3340,0.0015720526377359,0.3139635721842447,391,16.52802085876465,0.8190491795539856,17.118988,0.8190492,,,0.2300297045600514,0.8333333333333333
msk_1ua7_beta_100.0_seq_334.pdb,3350,0.0061701138814289,0.3258883158365885,392,15.879076957702637,0.9066361784934998,15.931681,0.90663636,,,0.22838391136801545,0.75
msk_1ua7_beta_100.0_seq_335.pdb,3360,-0.0004403591156005,0.3313687642415365,392,19.22193145751953,0.9903631806373596,19.71709,0.9903632,,,0.21198619139370584,0.5833333333333333
msk_1ua7_beta_100.0_seq_336.pdb,3370,-0.0002081394195556,0.3201382160186767,391,18.03784942626953,0.7366078495979309,19.067644,0.7366081,,,0.21244781631342324,0.75
msk_1ua7_beta_100.0_seq_337.pdb,3380,0.0276296138763427,0.3426584402720133,392,16.305376052856445,0.640757143497467,16.679758,0.6407573,,,0.20530266538214514,0.75
msk_1ua7_beta_100.0_seq_338.pdb,3390,-0.0002317428588867,0.3160635630289713,392,15.974105834960938,0.6093286275863647,16.1675,0.6093288,,,0.2066072575465639,0.75
msk_1ua7_beta_100.0_seq_339.pdb,3400,0.0021368662516275,0.3204886118570963,392,15.868973731994629,0.6995745301246643,16.180183,0.69957465,,,0.20090719332048812,0.75
msk_1ua7_beta_100.0_seq_34.pdb,350,-0.0031383037567138,0.1580609480539957,208,9.596360206604004,0.23548650741577148,9.682385,0.23548655,,,0.4694524727039179,1.0
msk_1ua7_beta_100.0_seq_340.pdb,3410,0.0016295115152994,0.3079822063446045,391,15.5863037109375,0.7049267292022705,16.124653,0.7049269,,,0.20413856775850997,0.75
msk_1ua7_beta_100.0_seq_341.pdb,3420,-0.0003148714701335,0.3109771410624186,391,16.263463973999023,0.7773272395133972,17.11141,0.7773271,,,0.2007265574823378,0.75
msk_1ua7_beta_100.0_seq_342.pdb,3430,0.0003484884897867,0.3246373335520426,393,18.21871566772461,0.8861362338066101,18.611135,0.88613635,,,0.19938182402055235,0.5833333333333333
msk_1ua7_beta_100.0_seq_343.pdb,3440,-5.245208740234375e-06,0.3187806606292724,392,17.35187530517578,0.8268603682518005,17.452604,0.8268604,,,0.19982337829158636,0.75
msk_1ua7_beta_100.0_seq_344.pdb,3450,0.0001314481099446,0.3184936046600342,391,18.547101974487305,0.828858494758606,19.088903,0.82885855,,,0.197715960179833,0.5833333333333333
msk_1ua7_beta_100.0_seq_345.pdb,3460,-0.0002075831095377,0.3166182041168213,392,15.142295837402344,0.9970315098762512,15.5957775,0.9970317,,,0.21252809890815672,0.5833333333333333
msk_1ua7_beta_100.0_seq_346.pdb,3470,-0.0012282530466715,0.3273060321807861,391,18.93362045288086,0.9766938090324402,20.015186,0.97669375,,,0.19462508028259473,0.6666666666666666
msk_1ua7_beta_100.0_seq_347.pdb,3480,-0.0002454121907552,0.3297929763793945,391,16.215192794799805,0.6519747376441956,18.004396,0.65197515,,,0.21604046242774566,0.8333333333333333
msk_1ua7_beta_100.0_seq_348.pdb,3490,0.0002556641896566,0.326934814453125,393,16.30938148498535,0.5924226641654968,16.346878,0.5924228,,,0.21782675016056519,0.8333333333333333
msk_1ua7_beta_100.0_seq_349.pdb,3500,-0.0007506211598714,0.3234531879425049,393,16.332807540893555,0.5216324925422668,16.887358,0.5216325,,,0.2276412973667309,0.8333333333333333
msk_1ua7_beta_100.0_seq_35.pdb,360,0.0011108716328939,0.161060094833374,212,10.019420623779297,0.24876730144023895,10.037706,0.24876744,,,0.46983381502890176,1.0
msk_1ua7_beta_100.0_seq_350.pdb,3510,-0.0055493513743082,0.325165589650472,392,17.359243392944336,0.598845899105072,17.475603,0.5988458,,,0.22316554271034042,0.8333333333333333
msk_1ua7_beta_100.0_seq_351.pdb,3520,-0.005900780359904,0.3187419573465982,392,17.92621612548828,0.6368071436882019,18.337097,0.63680714,,,0.2214796082209377,0.8333333333333333
msk_1ua7_beta_100.0_seq_352.pdb,3530,-0.0017697811126708,0.3022131125132242,393,18.221820831298828,0.6315547227859497,18.442635,0.6315548,,,0.2221820809248555,0.8333333333333333
msk_1ua7_beta_100.0_seq_353.pdb,3540,-0.0009818871815999,0.302239179611206,394,17.905620574951172,0.6807646751403809,18.484991,0.68076473,,,0.22065671162491973,0.8333333333333333
msk_1ua7_beta_100.0_seq_354.pdb,3550,0.0023548603057861,0.3059674898783365,393,18.005672454833984,0.5889788866043091,18.45499,0.58897907,,,0.22202151573538859,0.8333333333333333
msk_1ua7_beta_100.0_seq_355.pdb,3560,-0.0037798881530761,0.3011754353841146,393,17.30478858947754,0.6136379241943359,18.112494,0.6136381,,,0.2163615928066795,0.75
msk_1ua7_beta_100.0_seq_356.pdb,3570,0.0001295407613118,0.3018704255421957,393,17.464054107666016,0.7435728311538696,18.0952,0.7435729,,,0.21702392421323058,0.75
msk_1ua7_beta_100.0_seq_357.pdb,3580,0.0012769699096679,0.3086053530375162,392,16.959291458129883,0.8716685771942139,17.470984,0.8716686,,,0.21076188182402056,0.6666666666666666
msk_1ua7_beta_100.0_seq_358.pdb,3590,-0.0003112157185871,0.3019078572591146,391,18.6514835357666,0.5428061485290527,18.913475,0.542806,,,0.2250923249839435,0.9166666666666666
msk_1ua7_beta_100.0_seq_359.pdb,3600,-0.0005145072937011,0.3054306507110595,391,19.65154457092285,0.6312270164489746,20.168373,0.631227,,,0.22505218368657673,0.75
msk_1ua7_beta_100.0_seq_36.pdb,370,0.0001365343729654,0.1781179110209146,216,9.683747291564941,0.24957291781902313,9.629507,0.24957287,,,0.47587508028259473,1.0
msk_1ua7_beta_100.0_seq_360.pdb,3610,-0.0034905274709065,0.3024345239003499,391,19.820356369018555,0.4931928813457489,20.08758,0.49319285,,,0.22332610789980734,0.9166666666666666
msk_1ua7_beta_100.0_seq_361.pdb,3620,-0.0011994043986003,0.2961827913920084,391,17.677457809448242,0.5528041124343872,17.94856,0.5528041,,,0.2377970456005138,0.9166666666666666
msk_1ua7_beta_100.0_seq_362.pdb,3630,-0.0034561157226562,0.291409969329834,391,18.057884216308594,0.4939464032649994,18.267782,0.4939464,,,0.22748073217726394,0.9166666666666666
